,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
937,2020,2020-09-26,1849,Dutch Eredivisie,Fortuna Sittard,AZ,30.22,61.69,0.1776,0.5808,0.2416,0.94,1.89,44.9,41.5,3.0,3.0,1.47,2.05,1.83,1.45,3.15,3.15
1076,2020,2021-01-24,1849,Dutch Eredivisie,Fortuna Sittard,Ajax,35.69,80.1,0.0733,0.7857,0.1411,0.78,2.86,9.7,65.3,1.0,2.0,1.06,3.0,1.21,3.27,1.05,2.1
1115,2020,2021-02-20,1849,Dutch Eredivisie,Fortuna Sittard,Den Haag,37.92,24.66,0.5738,0.1826,0.2436,1.87,0.95,0.8,34.1,2.0,0.0,1.9,0.22,1.71,1.01,1.87,0.0
1172,2020,2021-04-10,1849,Dutch Eredivisie,Fortuna Sittard,FC Emmen,37.9,34.11,0.444,0.2718,0.2842,1.47,1.09,0.0,49.2,1.0,3.0,0.82,2.89,0.66,0.99,1.05,2.1
994,2020,2020-11-22,1849,Dutch Eredivisie,Fortuna Sittard,Feyenoord,31.83,59.79,0.2039,0.5723,0.2238,1.22,2.15,43.2,41.0,1.0,3.0,1.06,2.94,1.3,1.17,1.05,2.63
966,2020,2020-10-25,1849,Dutch Eredivisie,Fortuna Sittard,Groningen,33.26,41.66,0.3814,0.3061,0.3125,1.19,1.04,42.9,15.0,1.0,3.0,1.39,2.4,0.84,1.64,1.05,2.92
930,2020,2020-09-19,1849,Dutch Eredivisie,Fortuna Sittard,Heerenveen,30.38,41.69,0.3579,0.3654,0.2767,1.38,1.4,43.5,19.4,1.0,3.0,1.61,2.14,2.95,1.67,1.05,3.15
1098,2020,2021-02-05,1849,Dutch Eredivisie,Fortuna Sittard,Heracles,36.93,42.12,0.3966,0.32,0.2834,1.41,1.24,3.1,1.9,0.0,1.0,0.91,0.87,1.38,0.71,0.0,1.05
1139,2020,2021-03-07,1849,Dutch Eredivisie,Fortuna Sittard,PSV,39.08,67.99,0.159,0.6243,0.2167,0.99,2.15,0.1,67.9,1.0,3.0,0.99,2.32,0.97,1.51,1.05,2.72
1057,2020,2021-01-13,1849,Dutch Eredivisie,Fortuna Sittard,Sparta,34.88,41.61,0.3978,0.3391,0.2631,1.58,1.45,20.8,6.1,0.0,1.0,0.52,1.19,1.13,1.84,0.0,1.05
1189,2020,2021-05-01,1849,Dutch Eredivisie,Fortuna Sittard,Twente,36.65,41.9,0.374,0.3339,0.2921,1.3,1.22,0.0,0.0,3.0,0.0,4.63,0.27,1.99,1.02,3.06,0.0
1152,2020,2021-03-20,1849,Dutch Eredivisie,Fortuna Sittard,Utrecht,39.49,53.97,0.3419,0.3914,0.2666,1.42,1.54,0.0,0.0,0.0,1.0,0.37,2.76,0.91,1.59,0.0,1.05
1091,2020,2021-01-30,1849,Dutch Eredivisie,Fortuna Sittard,VVV Venlo,37.3,31.17,0.5174,0.239,0.2436,1.91,1.24,7.8,16.5,3.0,2.0,1.29,0.69,0.83,0.97,2.63,2.1
1212,2020,2021-05-13,1849,Dutch Eredivisie,Fortuna Sittard,Vitesse,40.38,49.91,0.3572,0.3579,0.2848,1.32,1.32,0.0,0.0,3.0,3.0,0.74,1.36,0.66,1.96,3.15,3.15
1034,2020,2020-12-22,1849,Dutch Eredivisie,Fortuna Sittard,Waalwijk,32.67,29.72,0.4891,0.2479,0.2629,1.69,1.13,47.4,44.7,2.0,1.0,2.9,1.05,2.04,0.65,2.1,1.05
1009,2020,2020-12-05,1849,Dutch Eredivisie,Fortuna Sittard,Willem II,31.52,37.82,0.398,0.33,0.272,1.5,1.35,50.1,36.6,3.0,2.0,1.99,0.53,1.41,1.2,3.15,2.1
980,2020,2020-11-06,1849,Dutch Eredivisie,Fortuna Sittard,Zwolle,32.28,38.7,0.4001,0.3325,0.2674,1.55,1.39,46.6,30.4,2.0,2.0,0.64,0.67,0.7,1.63,2.1,2.1
1206,2020,2021-05-13,1849,Dutch Eredivisie,Groningen,AZ,41.91,63.42,0.1858,0.5503,0.2639,0.86,1.68,0.0,100.0,0.0,0.0,0.64,1.38,0.36,1.33,0.0,0.0
948,2020,2020-10-04,1849,Dutch Eredivisie,Groningen,Ajax,41.39,75.14,0.1317,0.6329,0.2354,0.71,1.87,16.8,76.3,1.0,0.0,0.94,1.67,0.77,2.44,1.05,0.0
1082,2020,2021-01-26,1849,Dutch Eredivisie,Groningen,Den Haag,43.05,25.18,0.6023,0.1422,0.2555,1.71,0.69,0.6,39.9,3.0,0.0,1.47,0.51,1.03,0.72,3.15,0.0
1145,2020,2021-03-13,1849,Dutch Eredivisie,Groningen,FC Emmen,43.82,29.38,0.5789,0.1438,0.2773,1.54,0.62,0.3,15.1,1.0,1.0,1.07,1.47,0.83,1.22,1.05,1.05
1122,2020,2021-02-24,1849,Dutch Eredivisie,Groningen,Feyenoord,44.97,58.95,0.3046,0.3988,0.2966,1.12,1.32,1.5,26.5,0.0,0.0,1.07,2.18,0.77,1.7,0.0,0.0
1130,2020,2021-02-28,1849,Dutch Eredivisie,Groningen,Fortuna Sittard,44.1,38.44,0.4507,0.251,0.2983,1.37,0.95,0.4,0.2,1.0,0.0,0.42,0.91,0.39,0.85,1.05,0.0
1176,2020,2021-04-11,1849,Dutch Eredivisie,Groningen,Heerenveen,40.81,37.82,0.4179,0.292,0.2901,1.39,1.12,0.0,0.0,0.0,2.0,1.27,2.06,1.59,1.22,0.0,1.68
1041,2020,2020-12-23,1849,Dutch Eredivisie,Groningen,Heracles,44.76,39.84,0.488,0.2057,0.3063,1.35,0.77,9.6,16.2,0.0,1.0,0.69,1.27,1.27,0.86,0.0,1.05
925,2020,2020-09-13,1849,Dutch Eredivisie,Groningen,PSV,41.53,63.33,0.2253,0.4737,0.301,0.85,1.37,19.7,58.5,1.0,3.0,0.86,2.94,1.19,1.56,1.05,2.72
1194,2020,2021-05-02,1849,Dutch Eredivisie,Groningen,Sparta,39.87,42.13,0.3866,0.309,0.3045,1.25,1.08,0.0,0.0,1.0,2.0,1.01,1.29,0.82,1.15,1.05,2.1
1068,2020,2021-01-17,1849,Dutch Eredivisie,Groningen,Twente,43.7,43.65,0.4541,0.2505,0.2954,1.39,0.96,2.6,1.1,2.0,2.0,1.85,1.34,1.38,1.15,2.1,2.1
958,2020,2020-10-18,1849,Dutch Eredivisie,Groningen,Utrecht,41.88,51.77,0.3581,0.3398,0.3022,1.21,1.17,14.8,20.5,0.0,0.0,1.05,1.39,1.6,1.33,0.0,0.0
973,2020,2020-10-31,1849,Dutch Eredivisie,Groningen,VVV Venlo,43.19,28.45,0.5701,0.1642,0.2657,1.65,0.75,9.9,47.3,2.0,1.0,0.94,0.84,0.99,1.17,2.1,1.05
990,2020,2020-11-21,1849,Dutch Eredivisie,Groningen,Vitesse,41.84,53.03,0.3114,0.377,0.3116,1.05,1.19,5.3,45.0,1.0,1.0,0.43,1.55,0.71,0.83,1.05,1.05
1017,2020,2020-12-12,1849,Dutch Eredivisie,Groningen,Waalwijk,44.12,29.98,0.5587,0.157,0.2843,1.5,0.66,6.0,39.1,2.0,0.0,1.24,0.53,1.05,0.57,1.96,0.0
1003,2020,2020-11-29,1849,Dutch Eredivisie,Groningen,Willem II,41.21,38.45,0.4562,0.2379,0.3058,1.33,0.87,6.3,27.1,1.0,0.0,0.72,0.14,1.98,0.72,1.05,0.0
1104,2020,2021-02-13,1849,Dutch Eredivisie,Groningen,Zwolle,43.51,39.33,0.4836,0.2172,0.2992,1.39,0.83,0.9,6.0,1.0,0.0,1.49,0.41,1.06,0.71,1.05,0.0
987,2020,2020-11-08,1849,Dutch Eredivisie,Heerenveen,AZ,44.13,59.12,0.3054,0.4438,0.2508,1.45,1.79,13.5,21.5,0.0,3.0,0.81,1.74,0.86,2.38,0.0,3.15
1167,2020,2021-04-04,1849,Dutch Eredivisie,Heerenveen,Ajax,37.69,82.39,0.1253,0.7044,0.1703,1.11,2.76,0.0,1.3,1.0,2.0,0.48,2.36,1.25,3.63,1.05,2.1
1135,2020,2021-03-06,1849,Dutch Eredivisie,Heerenveen,Den Haag,39.02,24.87,0.5923,0.1691,0.2386,1.91,0.91,0.4,22.2,3.0,0.0,2.48,1.02,1.55,1.09,2.47,0.0
965,2020,2020-10-24,1849,Dutch Eredivisie,Heerenveen,FC Emmen,41.39,33.55,0.5114,0.237,0.2517,1.82,1.17,13.7,43.8,4.0,0.0,1.61,0.76,1.75,0.68,3.71,0.0
1086,2020,2021-01-27,1849,Dutch Eredivisie,Heerenveen,Feyenoord,39.07,59.45,0.2465,0.4995,0.2539,1.19,1.79,3.7,24.6,3.0,0.0,2.19,1.25,1.39,2.28,3.15,0.0
1051,2020,2021-01-10,1849,Dutch Eredivisie,Heerenveen,Fortuna Sittard,41.1,33.59,0.517,0.2412,0.2418,1.94,1.26,3.4,28.3,1.0,3.0,1.3,1.48,1.58,0.88,1.05,3.15
1118,2020,2021-02-21,1849,Dutch Eredivisie,Heerenveen,Groningen,41.1,43.83,0.4117,0.2918,0.2965,1.34,1.08,0.2,1.9,1.0,1.0,1.18,2.3,0.87,1.76,1.05,1.05
1031,2020,2020-12-20,1849,Dutch Eredivisie,Heerenveen,Heracles,43.36,39.21,0.4735,0.2622,0.2643,1.67,1.18,3.5,25.3,1.0,2.0,1.01,0.95,1.73,0.82,1.05,2.1
1015,2020,2020-12-06,1849,Dutch Eredivisie,Heerenveen,PSV,42.21,66.21,0.1937,0.5745,0.2317,1.09,2.03,9.7,64.3,2.0,2.0,1.54,1.98,1.14,1.41,2.1,2.1
1215,2020,2021-05-16,1849,Dutch Eredivisie,Heerenveen,Sparta,37.65,44.13,0.3735,0.349,0.2775,1.41,1.35,0.0,0.0,1.0,2.0,0.67,0.51,1.73,0.72,1.05,2.1
1151,2020,2021-03-19,1849,Dutch Eredivisie,Heerenveen,Twente,38.58,43.41,0.3828,0.3455,0.2717,1.48,1.39,0.0,0.0,0.0,0.0,0.6,1.31,1.32,2.18,0.0,0.0
1199,2020,2021-05-08,1849,Dutch Eredivisie,Heerenveen,Utrecht,39.59,56.5,0.3307,0.4084,0.2609,1.44,1.63,0.0,0.0,0.0,0.0,0.73,1.04,1.68,1.62,0.0,0.0
938,2020,2020-09-26,1849,Dutch Eredivisie,Heerenveen,VVV Venlo,41.93,33.12,0.5352,0.2171,0.2477,1.86,1.1,16.9,30.8,1.0,0.0,1.52,0.72,1.83,0.96,1.05,0.0
1102,2020,2021-02-06,1849,Dutch Eredivisie,Heerenveen,Vitesse,40.24,50.5,0.3283,0.3983,0.2734,1.33,1.49,1.0,28.3,1.0,0.0,1.59,0.64,1.46,1.67,1.05,0.0
1059,2020,2021-01-14,1849,Dutch Eredivisie,Heerenveen,Waalwijk,39.75,28.32,0.5426,0.2097,0.2477,1.85,1.06,6.0,47.8,1.0,1.0,2.24,1.17,1.27,1.57,1.05,1.05
918,2020,2020-09-12,1849,Dutch Eredivisie,Heerenveen,Willem II,40.83,42.48,0.4404,0.297,0.2626,1.65,1.32,24.8,21.3,2.0,0.0,1.95,0.46,1.13,1.18,1.98,0.0
1180,2020,2021-04-24,1849,Dutch Eredivisie,Heerenveen,Zwolle,39.35,35.4,0.4286,0.3033,0.2681,1.59,1.3,0.0,0.0,0.0,2.0,0.48,0.26,1.19,0.31,0.0,2.1
1005,2020,2020-11-29,1849,Dutch Eredivisie,Heracles,AZ,41.03,61.71,0.2527,0.4872,0.2602,1.17,1.72,16.9,31.6,1.0,2.0,0.2,2.23,0.39,2.01,1.05,2.1
1107,2020,2021-02-13,1849,Dutch Eredivisie,Heracles,Ajax,42.46,79.57,0.1244,0.6725,0.2031,0.83,2.22,0.4,28.6,0.0,2.0,2.45,1.38,1.34,1.38,0.0,1.88
922,2020,2020-09-13,1849,Dutch Eredivisie,Heracles,Den Haag,42.16,33.87,0.5255,0.2107,0.2639,1.68,0.97,25.2,38.8,2.0,0.0,3.21,0.27,2.62,0.39,2.1,0.0
1054,2020,2021-01-12,1849,Dutch Eredivisie,Heracles,FC Emmen,40.65,29.57,0.5474,0.1864,0.2661,1.66,0.85,20.3,41.7,4.0,0.0,2.58,0.5,1.72,0.85,3.78,0.0
1210,2020,2021-05-13,1849,Dutch Eredivisie,Heracles,Feyenoord,42.59,58.76,0.3301,0.3842,0.2857,1.25,1.37,0.0,0.0,1.0,1.0,1.51,1.3,0.56,1.53,1.05,1.05
1016,2020,2020-12-11,1849,Dutch Eredivisie,Heracles,Fortuna Sittard,39.72,32.4,0.5171,0.2239,0.2589,1.74,1.06,32.6,49.8,1.0,2.0,1.28,0.85,1.78,0.34,1.05,2.1
1089,2020,2021-01-30,1849,Dutch Eredivisie,Heracles,Groningen,42.18,43.46,0.4276,0.2568,0.3156,1.24,0.89,3.6,2.4,1.0,0.0,0.82,1.18,1.77,1.55,1.05,0.0
1075,2020,2021-01-23,1849,Dutch Eredivisie,Heracles,Heerenveen,41.08,39.88,0.4729,0.2548,0.2723,1.59,1.1,8.0,2.3,1.0,0.0,1.78,0.36,1.97,1.07,1.05,0.0
943,2020,2020-09-27,1849,Dutch Eredivisie,Heracles,PSV,41.78,64.25,0.223,0.5206,0.2564,1.07,1.76,17.4,50.4,1.0,1.0,1.28,1.23,1.07,1.06,1.05,1.05
1158,2020,2021-03-21,1849,Dutch Eredivisie,Heracles,Sparta,43.06,41.49,0.4126,0.2927,0.2947,1.35,1.09,0.0,0.2,1.0,1.0,0.81,1.78,0.83,0.99,1.05,1.05
1127,2020,2021-02-27,1849,Dutch Eredivisie,Heracles,Twente,42.57,44.71,0.4008,0.2977,0.3015,1.29,1.07,0.6,0.1,2.0,2.0,0.44,0.34,0.43,0.66,2.1,2.1
975,2020,2020-11-01,1849,Dutch Eredivisie,Heracles,Utrecht,41.22,51.61,0.3617,0.3573,0.281,1.36,1.35,25.1,17.2,4.0,1.0,2.34,1.67,0.85,1.11,4.18,1.05
1188,2020,2021-05-01,1849,Dutch Eredivisie,Heracles,VVV Venlo,41.88,26.85,0.5649,0.1785,0.2566,1.74,0.86,0.0,52.7,4.0,0.0,2.84,1.37,1.64,1.08,3.87,0.0
1047,2020,2021-01-09,1849,Dutch Eredivisie,Heracles,Vitesse,41.16,52.43,0.3272,0.3854,0.2873,1.23,1.36,10.9,30.9,0.0,2.0,0.76,0.85,1.48,0.7,0.0,1.76
952,2020,2020-10-17,1849,Dutch Eredivisie,Heracles,Waalwijk,40.7,29.1,0.5607,0.181,0.2583,1.72,0.86,29.9,44.6,0.0,1.0,1.57,0.22,1.48,0.46,0.0,1.05
1170,2020,2021-04-10,1849,Dutch Eredivisie,Heracles,Willem II,41.77,34.82,0.4683,0.2493,0.2824,1.5,1.02,0.0,59.7,4.0,0.0,1.81,0.59,0.98,0.86,4.02,0.0
1138,2020,2021-03-07,1849,Dutch Eredivisie,Heracles,Zwolle,42.07,38.84,0.4797,0.2314,0.2889,1.46,0.93,0.5,2.6,2.0,1.0,2.97,0.97,1.54,1.25,2.1,1.05
1055,2020,2021-01-13,1849,Dutch Eredivisie,PSV,AZ,67.21,60.24,0.5624,0.2003,0.2372,1.97,1.09,74.2,38.4,1.0,3.0,0.53,1.09,1.85,0.66,1.05,2.63
1129,2020,2021-02-28,1849,Dutch Eredivisie,PSV,Ajax,68.59,78.63,0.3662,0.3866,0.2472,1.68,1.73,56.7,27.8,1.0,1.0,1.69,2.44,0.79,2.1,1.05,1.05
978,2020,2020-11-01,1849,Dutch Eredivisie,PSV,Den Haag,63.43,32.73,0.8084,0.0478,0.1438,2.5,0.45,55.9,33.7,4.0,0.0,3.41,0.26,2.95,0.44,3.33,0.0
929,2020,2020-09-19,1849,Dutch Eredivisie,PSV,FC Emmen,64.47,33.58,0.8106,0.0491,0.1403,2.57,0.48,59.5,36.5,2.0,1.0,1.89,0.28,2.5,0.52,2.1,1.05
1149,2020,2021-03-14,1849,Dutch Eredivisie,PSV,Feyenoord,68.26,60.99,0.566,0.1983,0.2357,1.98,1.09,68.3,26.6,1.0,1.0,1.39,0.9,2.45,1.33,1.05,1.05
951,2020,2020-10-04,1849,Dutch Eredivisie,PSV,Fortuna Sittard,63.67,31.84,0.8186,0.0449,0.1365,2.58,0.45,64.1,40.9,2.0,0.0,1.33,1.03,1.34,1.68,1.73,0.0
1182,2020,2021-04-24,1849,Dutch Eredivisie,PSV,Groningen,68.69,39.36,0.8058,0.0389,0.1553,2.27,0.32,100.0,0.0,1.0,0.0,3.2,0.94,1.66,1.33,1.05,0.0
1196,2020,2021-05-02,1849,Dutch Eredivisie,PSV,Heerenveen,68.24,38.35,0.82,0.047,0.1329,2.67,0.5,100.0,0.0,2.0,2.0,1.8,0.79,2.26,0.94,2.1,2.1
1165,2020,2021-04-04,1849,Dutch Eredivisie,PSV,Heracles,67.96,42.01,0.7927,0.051,0.1563,2.37,0.44,100.0,0.0,3.0,0.0,1.08,0.44,1.25,0.35,2.63,0.0
1006,2020,2020-11-29,1849,Dutch Eredivisie,PSV,Sparta,66.31,40.24,0.7873,0.0599,0.1529,2.5,0.54,62.5,16.9,1.0,0.0,1.6,0.8,1.61,0.52,1.05,0.0
1101,2020,2021-02-06,1849,Dutch Eredivisie,PSV,Twente,65.9,43.79,0.7235,0.0894,0.1871,2.25,0.65,67.0,1.0,3.0,0.0,2.5,0.17,2.12,0.39,3.15,0.0
1023,2020,2020-12-13,1849,Dutch Eredivisie,PSV,Utrecht,66.74,49.05,0.6838,0.1117,0.2045,2.14,0.73,66.7,7.8,2.0,1.0,0.97,1.57,1.05,1.26,2.1,1.05
1036,2020,2020-12-22,1849,Dutch Eredivisie,PSV,VVV Venlo,65.73,28.73,0.8596,0.0329,0.1075,2.9,0.44,73.4,49.5,4.0,1.0,5.14,0.58,4.15,0.39,3.68,1.05
1119,2020,2021-02-21,1849,Dutch Eredivisie,PSV,Vitesse,67.66,47.83,0.6977,0.1049,0.1974,2.2,0.72,81.8,21.1,3.0,1.0,3.27,0.82,2.28,0.92,2.69,1.05
1074,2020,2021-01-23,1849,Dutch Eredivisie,PSV,Waalwijk,66.07,29.14,0.8635,0.028,0.1085,2.79,0.35,80.5,39.8,2.0,0.0,1.06,1.66,1.12,0.81,2.04,0.0
988,2020,2020-11-08,1849,Dutch Eredivisie,PSV,Willem II,64.42,39.96,0.7384,0.0814,0.1802,2.29,0.61,63.9,25.2,3.0,0.0,2.22,1.12,2.05,0.53,2.7,0.0
1211,2020,2021-05-13,1849,Dutch Eredivisie,PSV,Zwolle,68.22,35.15,0.8402,0.0322,0.1275,2.55,0.34,100.0,0.0,4.0,2.0,2.51,0.74,2.86,1.06,4.2,2.1
949,2020,2020-10-04,1849,Dutch Eredivisie,Sparta,AZ,36.65,60.22,0.2343,0.5069,0.2588,1.1,1.74,35.2,39.3,4.0,4.0,1.57,3.33,1.5,1.27,3.78,4.2
923,2020,2020-09-13,1849,Dutch Eredivisie,Sparta,Ajax,39.84,77.3,0.1124,0.7055,0.1821,0.88,2.46,21.9,65.5,0.0,1.0,0.5,0.74,1.03,1.62,0.0,1.05
993,2020,2020-11-22,1849,Dutch Eredivisie,Sparta,Den Haag,37.46,30.36,0.5203,0.2247,0.255,1.78,1.09,36.8,49.6,6.0,0.0,2.4,0.07,2.34,0.41,5.68,0.0
1007,2020,2020-12-04,1849,Dutch Eredivisie,Sparta,FC Emmen,40.51,30.15,0.5421,0.2037,0.2542,1.78,0.99,24.3,48.8,2.0,1.0,0.66,1.22,0.89,1.16,2.1,1.05
1049,2020,2021-01-10,1849,Dutch Eredivisie,Sparta,Feyenoord,42.55,59.21,0.2688,0.4717,0.2595,1.24,1.72,3.6,37.8,0.0,2.0,0.5,2.1,1.46,1.3,0.0,1.58
1105,2020,2021-02-13,1849,Dutch Eredivisie,Sparta,Fortuna Sittard,42.76,36.5,0.5173,0.2221,0.2606,1.72,1.04,3.6,5.0,1.0,2.0,1.35,1.84,0.38,0.66,1.05,2.1
1026,2020,2020-12-19,1849,Dutch Eredivisie,Sparta,Groningen,41.25,44.28,0.407,0.2809,0.3121,1.23,0.97,8.9,6.6,2.0,3.0,1.61,1.91,1.97,0.95,2.1,3.07
976,2020,2020-11-01,1849,Dutch Eredivisie,Sparta,Heerenveen,37.81,42.64,0.4243,0.3131,0.2626,1.63,1.37,29.7,9.7,1.0,4.0,1.48,1.92,1.25,1.19,1.05,4.2
968,2020,2020-10-25,1849,Dutch Eredivisie,Sparta,Heracles,38.87,40.24,0.4415,0.2826,0.2759,1.53,1.17,32.4,26.5,1.0,1.0,0.36,1.4,0.58,1.37,1.05,0.84
1063,2020,2021-01-16,1849,Dutch Eredivisie,Sparta,PSV,42.63,66.11,0.1941,0.5688,0.2371,1.06,1.96,1.6,69.0,3.0,5.0,1.45,1.93,1.15,1.5,3.15,4.7
1087,2020,2021-01-28,1849,Dutch Eredivisie,Sparta,Twente,42.68,43.38,0.4481,0.2829,0.269,1.6,1.22,2.9,0.8,0.0,0.0,1.6,0.38,1.0,0.69,0.0,0.0
1214,2020,2021-05-13,1849,Dutch Eredivisie,Sparta,Utrecht,44.7,56.31,0.3519,0.3715,0.2766,1.37,1.41,0.0,0.0,0.0,0.0,1.28,1.71,0.97,1.76,0.0,0.0
1181,2020,2021-04-24,1849,Dutch Eredivisie,Sparta,VVV Venlo,41.92,27.05,0.5569,0.1973,0.2458,1.86,1.01,0.0,67.7,2.0,0.0,1.6,0.85,1.68,0.85,2.1,0.0
1197,2020,2021-05-07,1849,Dutch Eredivisie,Sparta,Vitesse,43.27,51.36,0.366,0.3478,0.2862,1.33,1.29,0.0,0.8,3.0,0.0,1.91,0.88,0.87,0.82,2.72,0.0
1146,2020,2021-03-13,1849,Dutch Eredivisie,Sparta,Waalwijk,40.78,31.3,0.5104,0.2125,0.2771,1.56,0.91,3.9,42.9,2.0,0.0,1.85,0.47,1.66,0.59,1.58,0.0
1128,2020,2021-02-28,1849,Dutch Eredivisie,Sparta,Willem II,43.65,29.4,0.5786,0.1857,0.2357,1.97,1.02,3.3,38.0,0.0,2.0,0.87,2.45,1.99,1.0,0.0,1.73
1163,2020,2021-04-03,1849,Dutch Eredivisie,Sparta,Zwolle,42.53,36.16,0.4494,0.2693,0.2813,1.5,1.1,0.0,0.4,3.0,2.0,3.0,1.33,1.88,1.64,3.15,2.1
1024,2020,2020-12-13,1849,Dutch Eredivisie,Twente,AZ,42.92,60.91,0.2683,0.4699,0.2618,1.22,1.69,8.1,29.3,1.0,3.0,1.69,2.08,2.03,1.16,1.05,2.53
1060,2020,2021-01-14,1849,Dutch Eredivisie,Twente,Ajax,44.24,80.19,0.1045,0.7203,0.1752,0.86,2.52,5.0,78.5,1.0,3.0,0.91,3.37,0.74,3.01,1.05,2.63
1217,2020,2021-05-16,1849,Dutch Eredivisie,Twente,Den Haag,38.11,23.3,0.4839,0.2383,0.2778,1.55,1.01,0.0,0.0,3.0,2.0,3.01,0.77,1.87,0.75,3.15,2.1
947,2020,2020-10-03,1849,Dutch Eredivisie,Twente,FC Emmen,38.07,33.6,0.4814,0.2473,0.2713,1.61,1.08,21.2,41.3,1.0,1.0,1.47,0.92,1.46,0.76,1.05,1.05
1116,2020,2021-02-21,1849,Dutch Eredivisie,Twente,Feyenoord,44.33,59.19,0.288,0.4351,0.2769,1.19,1.52,0.1,33.0,2.0,2.0,2.24,2.17,0.6,0.76,2.1,2.1
920,2020,2020-09-12,1849,Dutch Eredivisie,Twente,Fortuna Sittard,36.46,31.51,0.4947,0.2276,0.2777,1.56,0.97,37.4,45.7,2.0,0.0,2.31,0.1,1.39,0.84,2.1,0.0
935,2020,2020-09-25,1849,Dutch Eredivisie,Twente,Groningen,37.61,41.75,0.4085,0.2691,0.3224,1.18,0.9,28.8,14.8,3.0,1.0,1.55,0.79,0.69,1.55,2.68,1.05
1093,2020,2021-01-31,1849,Dutch Eredivisie,Twente,Heerenveen,43.13,41.02,0.457,0.2784,0.2646,1.65,1.24,0.1,1.1,0.0,0.0,1.61,0.24,2.51,0.51,0.0,0.0
1198,2020,2021-05-08,1849,Dutch Eredivisie,Twente,Heracles,38.8,42.78,0.3776,0.3216,0.3008,1.25,1.14,0.0,0.0,1.0,1.0,0.9,0.29,1.06,0.52,1.05,1.05
996,2020,2020-11-22,1849,Dutch Eredivisie,Twente,PSV,42.83,64.75,0.2087,0.5404,0.2508,1.04,1.82,11.6,70.5,1.0,1.0,1.15,2.86,0.66,1.67,1.05,1.05
1037,2020,2020-12-22,1849,Dutch Eredivisie,Twente,Sparta,44.05,40.99,0.4855,0.2563,0.2582,1.74,1.2,5.2,7.5,0.0,2.0,0.94,1.44,1.12,1.21,0.0,2.1
1187,2020,2021-04-25,1849,Dutch Eredivisie,Twente,Utrecht,42.51,57.48,0.3367,0.3819,0.2814,1.29,1.4,0.0,0.0,1.0,2.0,0.8,1.63,0.9,1.06,1.05,2.1
1077,2020,2021-01-24,1849,Dutch Eredivisie,Twente,VVV Venlo,43.96,28.91,0.5832,0.1864,0.2303,2.03,1.06,0.6,42.8,0.0,1.0,1.41,0.75,2.36,0.55,0.0,1.05
1161,2020,2021-04-03,1849,Dutch Eredivisie,Twente,Vitesse,44.2,48.83,0.3994,0.3096,0.291,1.36,1.16,0.0,6.6,1.0,2.0,0.79,3.16,0.25,1.82,1.05,2.1
998,2020,2020-11-27,1849,Dutch Eredivisie,Twente,Waalwijk,42.39,27.87,0.5681,0.1782,0.2537,1.77,0.87,4.7,46.2,0.0,2.0,1.45,1.12,2.72,1.19,0.0,2.1
1134,2020,2021-03-06,1849,Dutch Eredivisie,Twente,Willem II,45.17,31.23,0.547,0.2015,0.2515,1.81,1.0,0.0,61.1,1.0,1.0,1.34,1.38,1.26,1.5,1.05,1.05
971,2020,2020-10-31,1849,Dutch Eredivisie,Twente,Zwolle,40.44,39.67,0.4519,0.268,0.28,1.51,1.1,12.9,20.4,5.0,1.0,1.36,1.26,0.98,0.97,4.89,1.05
1043,2020,2020-12-27,1849,Dutch Eredivisie,Utrecht,AZ,51.36,59.88,0.3479,0.3897,0.2624,1.48,1.58,1.9,33.7,2.0,2.0,1.54,1.82,1.22,0.97,2.1,2.1
984,2020,2020-11-08,1849,Dutch Eredivisie,Utrecht,Ajax,50.14,78.9,0.1563,0.6445,0.1992,1.11,2.4,14.6,67.4,0.0,3.0,0.67,1.96,0.62,3.58,0.0,2.61
1014,2020,2020-12-06,1849,Dutch Eredivisie,Utrecht,Den Haag,50.2,26.74,0.691,0.1119,0.1971,2.24,0.78,7.1,45.0,1.0,1.0,1.8,1.47,1.31,0.64,1.05,0.84
1124,2020,2021-02-27,1849,Dutch Eredivisie,Utrecht,FC Emmen,56.92,26.99,0.7827,0.0581,0.1592,2.39,0.49,0.3,7.6,0.0,1.0,1.8,1.47,1.45,1.11,0.0,1.05
1174,2020,2021-04-11,1849,Dutch Eredivisie,Utrecht,Feyenoord,57.02,59.99,0.4148,0.3207,0.2645,1.6,1.38,0.0,1.5,1.0,2.0,0.93,0.32,1.16,0.66,1.05,2.1
1029,2020,2020-12-19,1849,Dutch Eredivisie,Utrecht,Fortuna Sittard,50.32,32.87,0.6101,0.1641,0.2258,2.05,0.96,6.9,37.7,1.0,1.0,2.84,0.71,3.23,0.98,1.05,1.05
1048,2020,2021-01-09,1849,Dutch Eredivisie,Utrecht,Groningen,51.36,43.42,0.5086,0.2044,0.2869,1.49,0.83,1.6,5.7,2.0,2.0,1.95,0.94,2.7,0.47,2.1,2.1
944,2020,2020-10-02,1849,Dutch Eredivisie,Utrecht,Heerenveen,50.57,42.1,0.5467,0.2129,0.2404,1.94,1.13,18.5,13.6,1.0,1.0,3.9,0.56,3.27,0.93,1.05,1.05
